All traffic signals
PX,Main,Mid Block,Side 1,Side 2,Private Access,Additional Info,Geo ID,Node ID,X,Y,Latitude,Longitude,Activation Date,Signal System,Non system,Mode of Control,Pedestrian Walk speed,APS,Transit Preempt,Fire preempt,Rail preempt,No. of Signalized Approaches
"0660","WOODBINE AVE","","LUMSDEN AVE","MORTIMER AVE","","","4257371","13459236","319628.25","4839000.61","43.6927726","-79.315855","1958-01-31 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","1","","","","4"
"0661","COXWELL AVE","","MORTIMER AVE","","","","1600","13459689","318764.73","4838752.35","43.6905966","-79.326553","1958-01-31 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","1","","","","4"
"0662","GREENWOOD AVE","","MORTIMER AVE","","","","1697","13460029","318045.25","4838536.82","43.6886426","-79.335443","1959-08-07 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0663","DONLANDS AVE","","MORTIMER AVE","","","","10410694","13460235","317662.16","4838421.74","43.6876049","-79.340228","1959-08-07 00:00:00.0","Awaiting TransSuite Control","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0664","MORTIMER AVE","","PAPE AVE","","","","1846","13460600","317083.773743","4838214.5785","43.685721","-79.3476386","1958-01-31 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0665","WOODBINE AVE","","COSBURN AVE","","","","1069","13458538","319500.28","4839404.64","43.6964341","-79.31742","1958-01-31 00:00:00.0","TransSuite","","SAP","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0666","COXWELL AVE","","COSBURN AVE","","","","7848308","13459010","318647.505","4839146.449","43.6941379","-79.328003","1958-01-31 00:00:00.0","TransSuite","","FXT","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0667","COSBURN AVE","","GREENWOOD AVE","","","","1482","13459436","317862.354","4838910.645","43.6920347","-79.337723","1959-08-07 00:00:00.0","TransSuite","","FXT","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0668","DONLANDS AVE","","COSBURN AVE","","","","1546","13459601","317546.07","4838814.96","43.6911338","-79.34167","1959-08-07 00:00:00.0","TransSuite","","FXT","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0669","PAPE AVE","","COSBURN AVE","","","","1712","13459931","316972.04","4838620.58","43.6893922","-79.34881","1958-01-31 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","1","","","","4"
"0670","BATHURST ST","","INVERMAY AVE","","","","9234660","13451793","310017.46","4844396.24","43.7414973","-79.43502","1965-12-29 00:00:00.0","MTSS","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","1","","","3"
"0671","BATHURST ST","","YORK DOWNS DR","","","","9234532","13450847","309900.37","4845034.47","43.7472416","-79.436456","1958-11-18 00:00:00.0","MTSS","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","1","","","4"
"0672","BATHURST ST","","SHEPPARD AVE W","","","","440599","13449607","309738.22","4845946.5","43.7554527","-79.438452","1958-01-31 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on 3/8th, 5/8th rule)","1","","","","4"
"0673","BATHURST ST","335m SOUTH OF","ELLERSLIE AVE","PRIVATE ACCESS","Y.M.H.A. ENTRANCE","","30007983","0","309598.067","4846728.833","43.7624442","-79.440171","1961-07-27 00:00:00.0","MTSS","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","1","","","3"
"0674","BATHURST ST","","HORSHAM AVE","BLUE FLAG GT","","","439146","13447770","309477.88","4847403","43.7686039","-79.441657","1965-06-01 00:00:00.0","MTSS","","SA2","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","1","","","4"
"0675","BATHURST ST","","FINCH AVE W","","","","11129605","13446970","309372.28","4847990.5","43.7738567","-79.442978","1962-03-20 00:00:00.0","Awaiting TransSuite Control","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","1","","","","4"
"0676","BATHURST ST","","DREWRY AVE","ANTIBES DR","","","437872","13446031","309224.75","4848788","43.7810687","-79.44481","1966-10-08 00:00:00.0","MTSS","","SAP on Recall","1.0 m/s (FDW based on full crossing @1.2m/s)","1","1","","","4"
"0677","BATHURST ST","","ROCKFORD RD","DEWLANE DR","","","437552","13445431","309126.28","4849330","43.785938","-79.446008","1966-12-29 00:00:00.0","MTSS","","SA2","1.0 m/s (FDW based on 3/8th, 5/8th rule)","0","1","","","4"
"0678","STEELES AVE W","","BATHURST ST","","","","10335347","13444609","309149.81","4850051","43.79245","-79.445714","1966-02-02 00:00:00.0","MTSS","","FXT","1.0 m/s (FDW based on 3/8th, 5/8th rule)","1","","","","4"
"0679","OVERLEA BLVD","","THORNCLIFFE PARK DR","","","EAST INTERSECTION","649","13456854","317386.541","4840625.555","43.707478","-79.343608","1963-01-01 00:00:00.0","TransSuite","","SA2","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0680","OVERLEA BLVD","","THORNCLIFFE PARK DR","","","WEST INTERSECTION","649","13457237","316883.385","4840350.723","43.705011","-79.349824","1963-01-01 00:00:00.0","TransSuite","","SAP","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0681","LAIRD DR","","MCRAE DR","WICKSTEED AVE","","","8677049","13456424","315782.282","4840943.501","43.710376","-79.363498","1957-01-01 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0682","LAIRD DR","","MILLWOOD RD","","","","3244804","13457594","316022.78","4840141.96","43.703231","-79.360591","1961-01-01 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","3"
"0683","MILLWOOD RD","","MCRAE DR","","","","681","13457319","315412.329","4840323.504","43.704803","-79.368108","1963-01-01 00:00:00.0","TransSuite","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0684","MILLWOOD RD","","SUTHERLAND DR","","","","851","13457532","315713.994","4840189.527","43.7035751","-79.3643727","1963-01-01 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0685","SOUTHVALE DR","","MILLWOOD RD","PRIVATE ACCESS","LEASIDE MEMORIAL GARDENS","","841","13457710","315940.924","4840065.906","43.702467","-79.361576","1960-01-01 00:00:00.0","TransSuite","","FXT","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0686","MILLWOOD RD","","VILLAGE STATION RD","REDWAY RD","","VILLAGE STATION","821","13457798","316220.35","4840002.74","43.7019","-79.35809","1961-05-30 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0687","MILLWOOD RD","","OVERLEA BLVD","","","","870","13457776","316644.94","4840007.06","43.70196","-79.35288","1961-05-30 00:00:00.0","TransSuite","","FXT","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","3"
"0688","PHARMACY AVE","","SURREY AVE","","","","110963","13452130","320710.758","4843959.002","43.7374184","-79.3022695","1966-06-15 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0689","WARDEN AVE","","FIRVALLEY CRT","","","","112634","13457277","322716.114","4840215.319","43.70369","-79.27748","1965-12-23 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","3"
"0690","WARDEN AVE","","COMSTOCK RD","","","","14074097","13454488","322107.789","4842197.993","43.7215184","-79.2850107","1964-08-19 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","1","","4"
"0691","MIDLAND AVE","","PROGRESS AVE","","","","108009","13446743","323059.611","4847914.615","43.77298","-79.27297","1968-02-14 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0692","KENNEDY RD","","PROGRESS AVE","GLAMORGAN AVE","","","7204415","13447299","322314.31","4847518.86","43.76943","-79.28226","1969-09-11 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","1","","","","4"
"0693","ELLESMERE RD","","PHARMACY AVE","","","","12102593","13448838","320068.184","4846358.979","43.7590889","-79.3102192","1959-08-13 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0694","WARDEN AVE","","ELLESMERE RD","","","","6516122","13448519","320827.5611","4846600.9997","43.76127","-79.30072","1963-06-09 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0695","ELLESMERE RD","","BIRCHMOUNT RD","","","","108899","13448199","321582.94","4846851","43.76347","-79.29137","1961-03-15 00:00:00.0","Awaiting TransSuite Control","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","1","","1","","4"
"0696","KENNEDY RD","","ELLESMERE RD","","","","5066262","13447843","322410.31","4847117","43.76587","-79.28109","1960-01-02 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","1","","","","4"
"0697","ELLESMERE RD","","MIDLAND AVE","","","","108429","13447496","323212.174","4847354.996","43.76799","-79.27111","1965-12-28 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0698","ELLESMERE RD","","BRIMLEY RD","","","","6786837","13447139","323998.81","4847595","43.77013","-79.26128","1968-07-06 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","1","","","","4"
"0699","MCCOWAN RD","","ELLESMERE RD","","","","107941","13446827","324789.747","4847827.999","43.7722","-79.25149","1965-12-31 00:00:00.0","Awaiting TransSuite Control","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","1","1","","","4"
"0700","ELLESMERE RD","","BELLAMY RD N","","","","107813","13446514","325572.9871","4848074.0015","43.77442","-79.24171","1968-08-30 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on 3/8th, 5/8th rule)","1","","","","4"
"0701","MARKHAM RD","","SHEPPARD AVE E","","","","11887552","13444062","325808.25","4850245","43.7939","-79.23876","1964-04-27 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0702","MARKHAM RD","","ELLESMERE RD","","","","6575905","13446212","326377.434","4848310.054","43.77645","-79.23174","1964-10-12 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","1","","","","4"
"0703","MARKHAM RD","","BRIMORTON DR","","","","6575905","13446592","326465.114","4847984.038","43.77351","-79.23066","1966-09-09 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","1","","","","4"
"0704","MARKHAM RD","","GREENCEDAR CRCT","GREENCREST CRCT","","","109476","13448822","326951.63","4846246","43.75785","-79.22469","1964-12-08 00:00:00.0","TransSuite","","SA2","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0705","ISLINGTON AVE","","NORSEMAN ST","","","","7668086","13468994","303240.318844","4832475.77029","43.63421","-79.5191","1958-01-01 00:00:00.0","TransSuite","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","1","","","","4"
"0706","DUNDAS ST W","","ISLINGTON AVE","","","","8406969","13466818","302654.519","4834380.574","43.65141","-79.52639","1960-03-31 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0707","ISLINGTON AVE","","RATHBURN RD","","","","910357","13465055","302268.611099","4835608.23998","43.66242","-79.53116","1965-05-10 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","3"
"0708","ISLINGTON AVE","","THE KINGSWAY","","","","910023","13464097","302053.6719","4836271.5639","43.66839","-79.53383","1959-01-01 00:00:00.0","TransSuite","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","1","","","","4"
"0709","EGLINTON AVE W","","ISLINGTON AVE","","","","8417204","13462163","301638.37365","4837544.32251","43.67986","-79.53898","1961-01-17 00:00:00.0","SCOOT","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","1","","4"
"0710","ISLINGTON AVE","","SUMMITCREST DR","","","","909362","13461563","301518.69873","4837916.88366","43.6832","-79.5405","1967-06-01 00:00:00.0","TransSuite","","SA2","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0711","ISLINGTON AVE","","THE WESTWAY","","","","909197","13460559","301327.79202","4838520.45143","43.68864","-79.54286","1963-12-30 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0712","ISLINGTON AVE","","401 C E ISLINGTON RAMP","RESOURCES RD","","SOUTH INTERSECTION","908113","13457178","300613.13","4840685","43.70816","-79.55176","1965-12-13 00:00:00.0","Awaiting TransSuite Control","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0713","ISLINGTON AVE","","401 C W ISLINGTON N RAMP","ALLENBY AVE","","NORTH INTERSECTION","908067","13456687","300482.41","4841051.5","43.71143","-79.55328","1965-12-17 00:00:00.0","MTSS","","SAV","1.0 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","3"
"0714","REXDALE BLVD","","ISLINGTON AVE","","","","907992","13456311","300354.6231","4841302.632","43.71377","-79.55491","1960-07-19 00:00:00.0","TransSuite","","FXT","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","3"
"0715","ISLINGTON AVE","","BERGAMOT AVE","","","","907960","13455765","300273.13","4841668","43.71696","-79.55597","1968-08-02 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","1","","0","4"
"0716","ISLINGTON AVE","","ELMHURST DR","","","","8237450","13454806","300036.84","4842353","43.72318","-79.55888","1964-01-23 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0717","ISLINGTON AVE","","ALBION RD","","","","907054","13452733","299523.84","4843922.5","43.73727","-79.56531","1958-01-31 00:00:00.0","TransSuite","","FXT","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0718","REXDALE BLVD","","BERGAMOT AVE","PRIVATE ACCESS","SEARS ACCESS","","908003","13456371","299974.19","4841265","43.71336","-79.55972","1968-07-08 00:00:00.0","TransSuite","","SA2","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0719","ELLESMERE RD","","MORNINGSIDE AVE","","","","106555","13445039","329466.15","4849310.38","43.78535","-79.19337","1968-03-09 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0720","EGLINTON AVE W","","CASTLE KNOCK RD","","","","8192164","13457580","311905.28","4840225","43.70397","-79.41167","1969-07-31 00:00:00.0","TransSuite","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","3"
"0721","WESTON RD","","MCCORMACK ST","PRIVATE ACCESS","","","10364900","13462466","307049.3389","4837254.08878","43.67725","-79.47187","1969-09-18 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0722","WARDEN AVE","","BAMBURGH CRCL","","","SOUTH INTERSECTION","3051494","13442440","318990.984","4852200.994","43.81165","-79.32339","1984-07-23 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0723","ALBION RD","","ELMHURST DR","","","","907562","13454501","300710.31","4842573","43.72514","-79.55051","1969-06-01 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","3"
"0724","KIPLING AVE","","NORTH QUEEN ST","PRIVATE ACCESS","","","913296","13469594","302479.8568","4831474.97209","43.62526","-79.52845","1962-12-12 00:00:00.0","TransSuite","","SAP","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0725","KIPLING AVE","","NORSEMAN ST","","","","9722614","13469239","302276.9927","4832172.2271","43.63154","-79.53102","1968-08-20 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0726","KIPLING AVE","","BURNHAMTHORPE RD","","","","911289","13466915","301605.994","4834338.301","43.65101","-79.53933","1960-09-25 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0727","KIPLING AVE","","RATHBURN RD","","","","8802578","13465491","301297.737","4835324.942","43.65988","-79.54323","1963-10-30 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0728","KIPLING AVE","","PRINCESS MARGARET BLVD","","","","909927","13463854","300933.4591","4836460.9256","43.67012","-79.54773","1966-10-24 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0729","EGLINTON AVE W","","KIPLING AVE","","","","909569","13462655","300680.64729","4837249.7888","43.67725","-79.5509","1962-01-01 00:00:00.0","SCOOT","","FXT","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0730","KIPLING AVE","","THE WESTWAY","","","","909281","13461140","300373.978513","4838188.152926","43.68564","-79.55468","1964-10-08 00:00:00.0","TransSuite","","FXT","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0731","KIPLING AVE","","BELFIELD RD","","","HWY 409 WB OFF RAMP","908217","13457759","299667.3403","4840322.5072","43.70491","-79.56347","1968-07-10 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0732","REXDALE BLVD","","KIPLING AVE","","","","908092","13456668","299408.97","4841086","43.71173","-79.5667","1958-01-31 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"0733","KIPLING AVE","","WESTHUMBER BLVD","BROOKMERE RD","","WEST HUMBER","907454","13454154","298769.3312789","4842912.507666","43.72814","-79.57465","1965-08-19 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0734","ALBION RD","","KIPLING AVE","","","","906946","13452362","298308","4844200","43.7397","-79.58033","1965-08-27 00:00:00.0","TransSuite","","FXT","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0735","THE WEST MALL","","EVANS AVE","WEST MALL S QEW X W RAMP","","","914285","13470244","300048.431","4829603.447","43.60836","-79.55863","1963-12-13 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","3"
"0736","LESLIE ST","","TALWOOD DR","","","","442260","13451725","316267.493","4844332.764","43.74088","-79.35745","1970-11-13 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","3"
"0737","LESLIE ST","","SOUTHWELL DR","DENLOW BLVD","","","441581","13450874","316179.0309","4844901.7429","43.746","-79.3585","1970-11-24 00:00:00.0","TransSuite","","SA2","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0738","LESLIE ST","","BANNATYNE DR","PRIVATE ACCESS","","","440067","13448991","315955.17","4846316.45","43.75873","-79.36128","1969-09-30 00:00:00.0","TransSuite","","SA2","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"0739","SHEPPARD AVE W","","WILMINGTON AVE","FAYWOOD BLVD","","","441100","13450069","308656.38","4845638.05","43.75271","-79.4519","1961-01-25 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","","","","4"
"0740","SHEPPARD AVE W","","SENLAC RD","","","","440139","13449067","311019.975549","4846335.4917679","43.75897","-79.42254","1966-08-18 00:00:00.0","Awaiting TransSuite Control","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","3"
"0741","SHEPPARD AVE E","","WILLOWDALE AVE","","","","12047979","13448338","312861.03085","4846898.0896","43.76403","-79.39968","1964-09-10 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","1","","","4"
